"id_ubicacion","cant_votantes","cant_votos_positivos","cant_votos_negativos","porcentaje_participacion","id_candidatura","descripcion_candidatura","cant_votos"
"HN.5.1.1.21.3563_PRE",151,141,10,50,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.21.3563_PRE",151,141,10,50,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.21.3563_PRE",151,141,10,50,"6","PARTIDO ANTICORRUPCION",1
"HN.5.1.1.21.3563_PRE",151,141,10,50,"7","PARTIDO LIBERTAD Y REFUNDACION",78
"HN.5.1.1.21.3563_PRE",151,141,10,50,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.21.3563_PRE",151,141,10,50,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.21.3563_PRE",151,141,10,50,"BLC","Voto en BLANCO",2
"HN.5.1.1.21.3563_PRE",151,141,10,50,"NUL","Votos NULOS",10
"HN.5.1.1.21.3564_PRE",151,141,10,50,"1","PARTIDO LIBERAL DE HONDURAS",8
"HN.5.1.1.21.3564_PRE",151,141,10,50,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.21.3564_PRE",151,141,10,50,"11","PARTIDO NUEVA RUTA DE HONDURAS",1
"HN.5.1.1.21.3564_PRE",151,141,10,50,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",1
"HN.5.1.1.21.3564_PRE",151,141,10,50,"14","PARTIDO TODOS SOMOS HONDURAS",1
"HN.5.1.1.21.3564_PRE",151,141,10,50,"2","PARTIDO NACIONAL DE HONDURAS",35
"HN.5.1.1.21.3564_PRE",151,141,10,50,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.21.3564_PRE",151,141,10,50,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",1
"HN.5.1.1.21.3564_PRE",151,141,10,50,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.21.3564_PRE",151,141,10,50,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.21.3564_PRE",151,141,10,50,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.21.3564_PRE",151,141,10,50,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.21.3564_PRE",151,141,10,50,"7","PARTIDO LIBERTAD Y REFUNDACION",89
"HN.5.1.1.21.3564_PRE",151,141,10,50,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.21.3564_PRE",151,141,10,50,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.21.3564_PRE",151,141,10,50,"BLC","Voto en BLANCO",4
"HN.5.1.1.21.3564_PRE",151,141,10,50,"NUL","Votos NULOS",10
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"1","PARTIDO LIBERAL DE HONDURAS",12
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",1
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"14","PARTIDO TODOS SOMOS HONDURAS",1
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"2","PARTIDO NACIONAL DE HONDURAS",31
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"5","PARTIDO UNIFICACION DEMOCRATICA",1
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"7","PARTIDO LIBERTAD Y REFUNDACION",75
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",1
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"BLC","Voto en BLANCO",0
"HN.5.1.1.21.3565_PRE",129,122,7,42.0529,"NUL","Votos NULOS",7
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"1","PARTIDO LIBERAL DE HONDURAS",11
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"2","PARTIDO NACIONAL DE HONDURAS",30
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"7","PARTIDO LIBERTAD Y REFUNDACION",96
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"BLC","Voto en BLANCO",1
"HN.5.1.1.21.3566_PRE",145,140,5,48.0132,"NUL","Votos NULOS",5
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"1","PARTIDO LIBERAL DE HONDURAS",14
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"2","PARTIDO NACIONAL DE HONDURAS",46
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"7","PARTIDO LIBERTAD Y REFUNDACION",77
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"BLC","Voto en BLANCO",0
"HN.5.1.1.21.3568_PRE",148,137,11,49.0066,"NUL","Votos NULOS",11
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"1","PARTIDO LIBERAL DE HONDURAS",15
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"2","PARTIDO NACIONAL DE HONDURAS",28
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"7","PARTIDO LIBERTAD Y REFUNDACION",74
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",2
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"BLC","Voto en BLANCO",4
"HN.5.1.1.21.3569_PRE",128,124,4,42.3841,"NUL","Votos NULOS",4
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"1","PARTIDO LIBERAL DE HONDURAS",6
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"2","PARTIDO NACIONAL DE HONDURAS",51
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"5","PARTIDO UNIFICACION DEMOCRATICA",1
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"7","PARTIDO LIBERTAD Y REFUNDACION",67
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",1
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"BLC","Voto en BLANCO",0
"HN.5.1.1.311.4730_PRE",133,126,7,41.9047,"NUL","Votos NULOS",7
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"1","PARTIDO LIBERAL DE HONDURAS",8
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"2","PARTIDO NACIONAL DE HONDURAS",38
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",1
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"7","PARTIDO LIBERTAD Y REFUNDACION",73
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"BLC","Voto en BLANCO",2
"HN.5.1.1.311.4735_PRE",126,122,4,40.1273,"NUL","Votos NULOS",4
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"1","PARTIDO LIBERAL DE HONDURAS",16
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"11","PARTIDO NUEVA RUTA DE HONDURAS",1
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"14","PARTIDO TODOS SOMOS HONDURAS",2
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"2","PARTIDO NACIONAL DE HONDURAS",43
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"47","MILTON BENITEZ HONDURAS HUMANA",2
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"5","PARTIDO UNIFICACION DEMOCRATICA",1
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"7","PARTIDO LIBERTAD Y REFUNDACION",128
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",2
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"BLC","Voto en BLANCO",1
"HN.5.1.1.73.3772_PRE",200,197,3,67.114,"NUL","Votos NULOS",3
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"1","PARTIDO LIBERAL DE HONDURAS",25
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"14","PARTIDO TODOS SOMOS HONDURAS",1
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"2","PARTIDO NACIONAL DE HONDURAS",33
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",2
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"7","PARTIDO LIBERTAD Y REFUNDACION",106
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",3
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"BLC","Voto en BLANCO",2
"HN.5.1.1.73.3773_PRE",181,172,9,60.7382,"NUL","Votos NULOS",9
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"1","PARTIDO LIBERAL DE HONDURAS",30
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"11","PARTIDO NUEVA RUTA DE HONDURAS",1
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"14","PARTIDO TODOS SOMOS HONDURAS",2
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"2","PARTIDO NACIONAL DE HONDURAS",34
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",2
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"47","MILTON BENITEZ HONDURAS HUMANA",2
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"7","PARTIDO LIBERTAD Y REFUNDACION",108
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"BLC","Voto en BLANCO",3
"HN.5.1.1.73.3775_PRE",186,183,3,61.7449,"NUL","Votos NULOS",3
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"1","PARTIDO LIBERAL DE HONDURAS",31
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"11","PARTIDO NUEVA RUTA DE HONDURAS",1
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"2","PARTIDO NACIONAL DE HONDURAS",36
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",1
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"6","PARTIDO ANTICORRUPCION",1
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"7","PARTIDO LIBERTAD Y REFUNDACION",109
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",3
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",1
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"BLC","Voto en BLANCO",0
"HN.5.1.1.73.3778_PRE",188,183,5,63.2996,"NUL","Votos NULOS",5
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"1","PARTIDO LIBERAL DE HONDURAS",18
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",2
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"14","PARTIDO TODOS SOMOS HONDURAS",1
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"2","PARTIDO NACIONAL DE HONDURAS",38
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",1
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"7","PARTIDO LIBERTAD Y REFUNDACION",123
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"BLC","Voto en BLANCO",2
"HN.5.1.1.73.3779_PRE",191,188,3,64.3097,"NUL","Votos NULOS",3
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"1","PARTIDO LIBERAL DE HONDURAS",21
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"11","PARTIDO NUEVA RUTA DE HONDURAS",1
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"14","PARTIDO TODOS SOMOS HONDURAS",1
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"2","PARTIDO NACIONAL DE HONDURAS",36
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"7","PARTIDO LIBERTAD Y REFUNDACION",112
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"BLC","Voto en BLANCO",0
"HN.5.1.1.73.3780_PRE",179,174,5,60.2693,"NUL","Votos NULOS",5
"HN.5.1.1.73.3781_PRE",183,179,4,61.6161,"1","PARTIDO LIBERAL DE HONDURAS",27
"HN.5.1.1.73.3781_PRE",183,179,4,61.6161,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.73.3781_PRE",183,179,4,61.6161,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.73.3781_PRE",183,179,4,61.6161,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.73.3781_PRE",183,179,4,61.6161,"14","PARTIDO TODOS SOMOS HONDURAS",0
